Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
43,86,2.0,1.0,1.0,7,97,1.0,1.0,2,1.0,2.0,0.0,2.0,1,0.0,0.0,0.0,1.0,C
23,77,1.0,2.0,1.0,6,69,0.0,1.0,1,1.0,1.0,1.0,2.0,2,0.0,0.0,1.0,1.0,D
27,89,1.0,2.0,1.0,6,89,1.0,1.0,3,1.0,1.0,1.0,2.0,3,0.0,0.0,0.0,0.0,C
26,94,1.0,2.0,0.0,5,79,2.0,1.0,1,0.0,2.0,0.0,2.0,2,0.0,2.0,0.0,0.0,C
24,66,1.0,0.0,0.0,9,82,0.0,1.0,1,1.0,1.0,0.0,1.0,2,1.0,0.0,0.0,1.0,D
18,78,2.0,1.0,1.0,5,77,1.0,0.0,2,1.0,1.0,0.0,1.0,4,0.0,0.0,2.0,0.0,D
25,76,1.0,1.0,1.0,5,89,2.0,1.0,3,1.0,2.0,0.0,1.0,3,0.0,0.0,2.0,1.0,D
15,87,1.0,2.0,1.0,10,52,1.0,1.0,2,0.0,2.0,1.0,2.0,3,0.0,1.0,0.0,0.0,D
19,70,1.0,0.0,0.0,7,54,2.0,1.0,0,1.0,1.0,0.0,2.0,2,1.0,0.0,1.0,0.0,B
17,86,2.0,0.0,0.0,5,55,0.0,0.0,2,2.0,1.0,1.0,1.0,4,0.0,1.0,0.0,0.0,D
20,95,0.0,1.0,1.0,7,64,0.0,0.0,2,1.0,2.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
34,77,1.0,0.0,1.0,7,80,0.0,1.0,0,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
9,96,1.0,1.0,1.0,4,82,2.0,0.0,0,0.0,1.0,0.0,2.0,4,0.0,1.0,0.0,0.0,D
24,100,2.0,2.0,1.0,6,86,0.0,1.0,2,1.0,1.0,1.0,2.0,5,0.0,0.0,0.0,0.0,C
10,64,1.0,2.0,0.0,7,64,2.0,1.0,0,1.0,1.0,0.0,2.0,4,1.0,0.0,1.0,1.0,D
17,69,2.0,1.0,1.0,9,83,1.0,1.0,2,1.0,2.0,1.0,2.0,4,1.0,1.0,1.0,1.0,D
27,98,0.0,2.0,1.0,7,56,0.0,1.0,1,2.0,1.0,1.0,2.0,3,0.0,1.0,0.0,1.0,C
20,98,1.0,0.0,0.0,7,50,0.0,1.0,1,1.0,2.0,1.0,1.0,2,0.0,0.0,0.0,1.0,D
14,64,1.0,1.0,1.0,6,85,1.0,1.0,0,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
16,61,1.0,1.0,0.0,9,86,0.0,1.0,2,0.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
24,66,2.0,0.0,1.0,8,81,2.0,1.0,1,1.0,1.0,0.0,1.0,4,0.0,0.0,2.0,0.0,D
16,100,2.0,0.0,1.0,8,63,2.0,1.0,2,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,D
21,67,1.0,1.0,0.0,7,96,0.0,1.0,3,0.0,1.0,0.0,1.0,2,0.0,0.0,2.0,1.0,D
20,80,1.0,2.0,0.0,5,94,1.0,1.0,0,0.0,0.0,1.0,2.0,4,1.0,2.0,1.0,1.0,D
16,94,2.0,2.0,1.0,9,76,1.0,1.0,0,0.0,2.0,0.0,1.0,2,0.0,0.0,0.0,0.0,C
33,61,1.0,1.0,0.0,7,99,2.0,1.0,2,1.0,2.0,0.0,1.0,3,0.0,1.0,0.0,1.0,C
24,84,2.0,0.0,0.0,7,65,0.0,1.0,3,1.0,2.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
8,71,2.0,0.0,0.0,8,75,1.0,1.0,0,1.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
21,94,1.0,1.0,0.0,7,96,0.0,1.0,0,1.0,1.0,1.0,1.0,2,1.0,2.0,1.0,0.0,D
16,71,2.0,1.0,1.0,5,73,1.0,1.0,1,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,D
25,87,1.0,0.0,1.0,7,74,0.0,1.0,0,1.0,2.0,0.0,1.0,4,1.0,0.0,0.0,0.0,D
19,69,1.0,1.0,1.0,7,61,2.0,1.0,3,2.0,2.0,0.0,1.0,4,0.0,0.0,1.0,0.0,D
23,61,0.0,1.0,0.0,9,58,1.0,1.0,4,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,D
25,76,1.0,2.0,1.0,4,78,1.0,1.0,2,1.0,1.0,1.0,0.0,3,0.0,0.0,1.0,1.0,D
13,72,2.0,2.0,0.0,7,66,1.0,1.0,0,0.0,2.0,0.0,1.0,4,0.0,2.0,0.0,0.0,D
18,92,0.0,1.0,1.0,8,54,1.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
17,92,0.0,0.0,1.0,8,75,1.0,1.0,2,1.0,2.0,0.0,1.0,3,0.0,2.0,0.0,1.0,D
16,78,1.0,2.0,0.0,6,83,1.0,1.0,0,0.0,0.0,0.0,1.0,3,1.0,1.0,0.0,0.0,D
31,84,1.0,1.0,0.0,5,87,2.0,1.0,0,1.0,1.0,1.0,2.0,3,0.0,1.0,1.0,0.0,C
22,84,1.0,1.0,1.0,6,92,0.0,1.0,0,1.0,1.0,0.0,1.0,5,0.0,0.0,0.0,1.0,D
12,93,1.0,1.0,1.0,9,74,0.0,1.0,1,1.0,1.0,0.0,1.0,3,0.0,2.0,1.0,0.0,D
26,77,0.0,1.0,0.0,4,70,0.0,1.0,2,2.0,0.0,0.0,1.0,3,1.0,1.0,1.0,1.0,D
33,71,0.0,1.0,0.0,5,84,1.0,1.0,1,1.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
26,71,2.0,1.0,1.0,6,51,0.0,0.0,1,2.0,1.0,1.0,2.0,3,0.0,2.0,1.0,0.0,D
11,81,1.0,1.0,1.0,6,82,2.0,1.0,3,1.0,2.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
17,78,1.0,2.0,1.0,7,70,1.0,0.0,2,0.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
28,78,2.0,1.0,0.0,9,73,2.0,1.0,2,1.0,1.0,0.0,1.0,4,0.0,1.0,1.0,1.0,C
16,64,2.0,0.0,1.0,5,65,1.0,1.0,3,1.0,2.0,1.0,2.0,4,0.0,2.0,1.0,1.0,D
23,89,0.0,0.0,1.0,7,56,0.0,1.0,4,1.0,0.0,1.0,2.0,4,0.0,2.0,0.0,1.0,D
25,69,1.0,1.0,1.0,7,70,0.0,0.0,1,2.0,2.0,0.0,2.0,4,0.0,0.0,2.0,1.0,D
14,68,2.0,1.0,0.0,6,65,1.0,1.0,1,2.0,1.0,0.0,1.0,3,1.0,1.0,0.0,0.0,D
20,77,1.0,1.0,0.0,5,98,0.0,1.0,2,0.0,2.0,1.0,1.0,2,0.0,2.0,2.0,1.0,D
1,69,2.0,1.0,1.0,6,97,1.0,1.0,1,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
14,83,1.0,0.0,1.0,6,82,1.0,1.0,0,1.0,1.0,0.0,2.0,2,0.0,0.0,0.0,1.0,D
18,75,0.0,2.0,1.0,8,95,1.0,1.0,1,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,1.0,D
13,78,1.0,2.0,1.0,8,88,2.0,1.0,0,2.0,0.0,0.0,1.0,3,0.0,1.0,0.0,0.0,D
30,81,1.0,0.0,1.0,5,67,1.0,1.0,1,2.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,D
11,68,1.0,1.0,0.0,6,80,1.0,1.0,2,1.0,1.0,0.0,2.0,3,0.0,1.0,1.0,1.0,D
17,66,0.0,2.0,0.0,6,61,1.0,1.0,1,2.0,1.0,0.0,2.0,6,0.0,2.0,0.0,0.0,D
21,95,0.0,0.0,0.0,10,84,0.0,1.0,0,2.0,1.0,0.0,1.0,4,1.0,0.0,0.0,0.0,D
29,77,2.0,2.0,1.0,7,52,1.0,1.0,2,2.0,1.0,0.0,0.0,3,1.0,0.0,0.0,1.0,D
11,76,0.0,1.0,1.0,5,92,1.0,1.0,4,1.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,D
27,61,1.0,1.0,0.0,6,79,1.0,1.0,1,0.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
20,80,2.0,0.0,1.0,6,53,1.0,1.0,0,0.0,1.0,0.0,1.0,2,0.0,1.0,1.0,0.0,D
14,82,1.0,2.0,1.0,8,94,0.0,1.0,2,0.0,2.0,0.0,0.0,5,0.0,1.0,2.0,1.0,D
21,88,1.0,2.0,0.0,7,93,1.0,1.0,4,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,1.0,C
16,67,1.0,2.0,0.0,7,89,2.0,1.0,3,0.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
20,70,1.0,1.0,1.0,7,84,0.0,0.0,2,1.0,2.0,1.0,1.0,4,0.0,1.0,2.0,0.0,D
18,92,2.0,1.0,1.0,7,70,1.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
21,98,1.0,0.0,0.0,4,57,1.0,1.0,2,2.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1.0,D
24,65,1.0,0.0,0.0,7,64,0.0,1.0,1,2.0,1.0,0.0,1.0,1,0.0,2.0,0.0,0.0,D
30,80,0.0,2.0,0.0,6,67,1.0,1.0,3,1.0,1.0,0.0,0.0,4,0.0,1.0,1.0,1.0,D
13,69,1.0,0.0,1.0,5,68,0.0,1.0,0,2.0,1.0,0.0,2.0,1,1.0,0.0,1.0,1.0,E
33,62,2.0,1.0,1.0,10,78,1.0,1.0,0,1.0,1.0,1.0,2.0,3,0.0,0.0,1.0,1.0,D
8,73,1.0,1.0,0.0,7,60,1.0,0.0,0,2.0,1.0,1.0,1.0,3,0.0,0.0,0.0,1.0,D
19,66,1.0,2.0,0.0,7,59,1.0,1.0,1,2.0,1.0,0.0,0.0,3,0.0,0.0,2.0,0.0,D
24,88,0.0,1.0,1.0,6,86,0.0,1.0,0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,D
22,81,0.0,2.0,1.0,8,50,2.0,1.0,4,1.0,1.0,1.0,2.0,5,0.0,0.0,2.0,1.0,D
16,66,1.0,2.0,1.0,5,57,2.0,1.0,3,1.0,1.0,0.0,2.0,3,0.0,0.0,1.0,1.0,D
19,60,1.0,2.0,1.0,7,72,2.0,1.0,3,0.0,2.0,0.0,2.0,3,0.0,0.0,1.0,1.0,D
17,92,0.0,0.0,1.0,6,57,1.0,1.0,2,1.0,1.0,1.0,2.0,2,1.0,0.0,1.0,1.0,D
16,67,2.0,1.0,0.0,8,98,1.0,1.0,0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
25,84,1.0,0.0,1.0,6,84,0.0,1.0,2,1.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
22,73,0.0,1.0,1.0,9,72,0.0,1.0,3,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
16,83,1.0,2.0,1.0,7,56,0.0,1.0,4,2.0,1.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
25,73,0.0,0.0,0.0,8,69,1.0,1.0,3,1.0,1.0,1.0,2.0,3,0.0,0.0,0.0,1.0,D
22,63,0.0,0.0,0.0,8,83,1.0,1.0,3,1.0,1.0,1.0,0.0,1,0.0,1.0,0.0,0.0,D
25,69,2.0,1.0,1.0,9,98,1.0,1.0,1,0.0,1.0,0.0,0.0,3,1.0,1.0,1.0,1.0,D
24,68,1.0,1.0,1.0,6,74,1.0,1.0,1,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
15,77,1.0,1.0,1.0,8,85,2.0,1.0,1,0.0,1.0,0.0,2.0,2,0.0,2.0,1.0,0.0,D
17,86,2.0,0.0,1.0,4,60,2.0,1.0,2,2.0,0.0,1.0,2.0,3,1.0,1.0,1.0,1.0,D
24,71,1.0,1.0,1.0,7,81,1.0,1.0,0,0.0,1.0,1.0,2.0,3,0.0,0.0,0.0,0.0,D
24,60,0.0,1.0,0.0,6,62,2.0,1.0,4,0.0,2.0,0.0,0.0,3,0.0,0.0,0.0,1.0,D
20,81,1.0,1.0,1.0,5,60,0.0,1.0,3,1.0,1.0,0.0,2.0,4,1.0,0.0,0.0,0.0,D
21,84,1.0,1.0,0.0,6,75,0.0,0.0,1,2.0,1.0,0.0,2.0,3,0.0,1.0,1.0,0.0,D
28,99,1.0,1.0,1.0,6,61,1.0,0.0,1,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
16,84,1.0,2.0,1.0,7,86,1.0,1.0,1,0.0,1.0,1.0,1.0,2,0.0,0.0,0.0,1.0,D
23,79,1.0,2.0,1.0,6,97,1.0,1.0,1,2.0,0.0,0.0,1.0,4,0.0,0.0,1.0,0.0,D
19,83,1.0,1.0,1.0,7,70,1.0,1.0,2,0.0,1.0,0.0,0.0,4,1.0,2.0,0.0,1.0,D
19,97,2.0,1.0,1.0,6,66,2.0,1.0,2,1.0,1.0,1.0,2.0,2,0.0,1.0,1.0,1.0,C
27,93,2.0,0.0,0.0,6,59,2.0,1.0,2,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,1.0,C
25,73,1.0,2.0,1.0,7,70,0.0,1.0,0,0.0,1.0,1.0,1.0,4,0.0,2.0,1.0,0.0,D
25,69,0.0,2.0,1.0,7,78,1.0,1.0,0,0.0,2.0,0.0,0.0,3,0.0,0.0,2.0,1.0,D
28,71,1.0,1.0,0.0,8,69,2.0,1.0,1,1.0,2.0,1.0,1.0,1,0.0,1.0,1.0,1.0,D
20,80,0.0,2.0,0.0,8,81,1.0,1.0,3,1.0,1.0,1.0,0.0,4,0.0,2.0,0.0,0.0,D
18,80,1.0,1.0,0.0,8,55,0.0,1.0,2,0.0,0.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
22,63,1.0,2.0,1.0,7,85,1.0,1.0,4,2.0,2.0,0.0,0.0,3,0.0,1.0,0.0,1.0,D
19,89,2.0,1.0,1.0,7,95,1.0,1.0,0,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
21,92,1.0,0.0,1.0,8,51,0.0,1.0,0,1.0,1.0,0.0,1.0,2,0.0,1.0,1.0,0.0,D
24,72,2.0,2.0,0.0,6,78,2.0,1.0,0,0.0,2.0,0.0,0.0,6,0.0,0.0,0.0,1.0,D
15,87,2.0,0.0,1.0,4,80,2.0,1.0,0,0.0,1.0,1.0,2.0,3,0.0,1.0,0.0,0.0,D
33,77,0.0,2.0,1.0,5,85,1.0,1.0,0,0.0,1.0,1.0,1.0,5,0.0,0.0,2.0,1.0,D
14,96,1.0,0.0,1.0,9,69,2.0,1.0,0,1.0,1.0,1.0,0.0,3,1.0,1.0,0.0,1.0,D
13,94,1.0,1.0,1.0,7,91,0.0,1.0,3,0.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
27,81,1.0,1.0,1.0,7,77,1.0,1.0,2,1.0,0.0,0.0,1.0,2,1.0,2.0,1.0,1.0,D
25,88,1.0,1.0,1.0,7,70,0.0,1.0,1,1.0,1.0,1.0,2.0,3,0.0,2.0,1.0,0.0,C
24,95,1.0,2.0,1.0,8,86,2.0,1.0,1,1.0,2.0,1.0,1.0,3,0.0,1.0,0.0,0.0,C
24,80,1.0,2.0,1.0,7,96,2.0,1.0,0,0.0,2.0,0.0,2.0,0,0.0,1.0,1.0,1.0,C
20,73,1.0,1.0,1.0,7,91,0.0,1.0,1,1.0,2.0,0.0,1.0,2,0.0,2.0,1.0,0.0,D
15,90,2.0,1.0,1.0,8,97,1.0,1.0,1,0.0,2.0,1.0,0.0,3,0.0,1.0,0.0,1.0,D
20,69,1.0,2.0,0.0,6,63,0.0,1.0,0,0.0,1.0,0.0,0.0,3,0.0,2.0,0.0,0.0,D
16,76,0.0,2.0,1.0,8,56,1.0,0.0,1,0.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,D
26,95,0.0,2.0,0.0,7,77,1.0,1.0,0,1.0,1.0,0.0,1.0,3,0.0,0.0,1.0,1.0,C
19,89,2.0,1.0,1.0,7,52,1.0,1.0,2,1.0,1.0,0.0,0.0,4,0.0,0.0,1.0,0.0,D
15,76,1.0,1.0,1.0,6,84,0.0,1.0,0,1.0,2.0,0.0,1.0,3,0.0,1.0,0.0,1.0,D
18,69,2.0,2.0,0.0,7,62,0.0,1.0,3,1.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
22,74,2.0,2.0,1.0,6,73,0.0,1.0,3,2.0,2.0,0.0,2.0,4,0.0,2.0,1.0,1.0,C
17,71,2.0,1.0,1.0,9,83,0.0,1.0,2,1.0,1.0,0.0,1.0,5,0.0,0.0,0.0,0.0,D
15,67,1.0,1.0,0.0,4,74,1.0,1.0,0,0.0,1.0,0.0,0.0,3,0.0,1.0,1.0,0.0,D
21,90,0.0,1.0,1.0,8,62,0.0,1.0,2,1.0,2.0,0.0,0.0,5,1.0,0.0,0.0,0.0,D
21,70,0.0,2.0,1.0,4,94,1.0,1.0,0,0.0,2.0,1.0,1.0,2,0.0,1.0,2.0,0.0,D
17,78,1.0,2.0,0.0,8,88,1.0,1.0,0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,1.0,D
17,75,1.0,2.0,1.0,6,80,1.0,0.0,1,0.0,1.0,1.0,2.0,5,0.0,0.0,1.0,0.0,D
21,99,1.0,1.0,0.0,8,85,2.0,1.0,4,1.0,1.0,0.0,2.0,4,0.0,0.0,1.0,0.0,C
11,76,1.0,1.0,1.0,7,71,1.0,0.0,1,1.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,D
12,63,1.0,2.0,1.0,5,69,0.0,1.0,0,1.0,2.0,0.0,0.0,2,0.0,1.0,1.0,1.0,D
16,64,0.0,1.0,1.0,9,58,0.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,1.0,1.0,1.0,D
19,84,0.0,1.0,1.0,8,90,2.0,1.0,2,0.0,1.0,1.0,1.0,3,0.0,2.0,2.0,0.0,D
22,84,2.0,1.0,0.0,8,69,1.0,0.0,3,1.0,2.0,1.0,1.0,4,0.0,1.0,0.0,0.0,C
29,77,0.0,2.0,0.0,6,85,1.0,1.0,1,1.0,1.0,0.0,2.0,1,0.0,1.0,0.0,0.0,D
25,77,1.0,0.0,1.0,8,65,2.0,0.0,0,1.0,1.0,0.0,2.0,5,0.0,1.0,2.0,1.0,D
19,62,1.0,1.0,0.0,5,90,0.0,1.0,2,0.0,2.0,0.0,2.0,3,0.0,1.0,1.0,0.0,D
20,81,2.0,1.0,1.0,4,55,1.0,1.0,1,2.0,1.0,1.0,2.0,2,0.0,2.0,1.0,0.0,D
14,80,2.0,1.0,1.0,5,81,1.0,1.0,1,0.0,1.0,0.0,2.0,4,0.0,2.0,2.0,1.0,D
20,66,1.0,1.0,0.0,6,90,2.0,1.0,0,1.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,D
18,64,1.0,1.0,1.0,6,83,2.0,1.0,2,0.0,1.0,0.0,2.0,2,0.0,1.0,0.0,0.0,D
22,65,0.0,2.0,1.0,6,85,1.0,1.0,2,2.0,1.0,0.0,2.0,3,1.0,2.0,0.0,1.0,D
23,84,2.0,1.0,1.0,6,78,0.0,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1.0,D
29,68,1.0,2.0,1.0,4,53,1.0,1.0,1,1.0,1.0,1.0,0.0,4,0.0,0.0,2.0,0.0,D
19,70,1.0,1.0,0.0,7,63,0.0,0.0,3,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,D
22,67,0.0,1.0,0.0,7,86,0.0,1.0,1,0.0,1.0,0.0,2.0,3,0.0,0.0,1.0,1.0,D
24,98,2.0,1.0,1.0,6,97,1.0,1.0,1,1.0,1.0,0.0,2.0,4,0.0,1.0,2.0,0.0,C
18,94,1.0,2.0,1.0,9,77,0.0,1.0,1,1.0,2.0,0.0,2.0,2,0.0,1.0,1.0,0.0,C
21,69,2.0,2.0,1.0,7,86,1.0,1.0,2,0.0,1.0,1.0,1.0,3,0.0,0.0,0.0,0.0,D
20,73,1.0,1.0,1.0,7,84,1.0,1.0,0,1.0,1.0,0.0,1.0,4,0.0,2.0,1.0,1.0,D
21,68,1.0,0.0,0.0,8,100,0.0,1.0,0,1.0,1.0,0.0,2.0,4,0.0,0.0,2.0,0.0,D
15,80,0.0,2.0,0.0,5,90,1.0,1.0,4,0.0,1.0,0.0,2.0,3,0.0,1.0,2.0,1.0,D
20,61,1.0,1.0,0.0,7,81,1.0,1.0,1,1.0,0.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
23,87,2.0,2.0,0.0,8,56,1.0,1.0,1,1.0,2.0,0.0,2.0,3,0.0,2.0,1.0,0.0,C
29,81,2.0,1.0,0.0,7,68,1.0,1.0,2,1.0,1.0,0.0,1.0,4,0.0,2.0,0.0,0.0,C
26,96,1.0,1.0,1.0,5,63,1.0,0.0,1,2.0,1.0,1.0,2.0,2,0.0,2.0,0.0,0.0,C
33,67,1.0,1.0,1.0,6,93,2.0,1.0,0,0.0,2.0,0.0,1.0,3,0.0,0.0,2.0,1.0,D
15,92,1.0,0.0,1.0,7,72,0.0,1.0,1,1.0,1.0,0.0,0.0,5,0.0,0.0,0.0,1.0,D
25,92,1.0,1.0,0.0,4,77,1.0,1.0,0,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
21,65,1.0,0.0,1.0,5,98,2.0,0.0,2,0.0,1.0,1.0,2.0,4,0.0,2.0,0.0,0.0,D
33,76,1.0,1.0,1.0,10,92,0.0,1.0,1,2.0,1.0,1.0,2.0,3,0.0,2.0,0.0,1.0,C
15,67,2.0,1.0,1.0,8,89,0.0,1.0,0,2.0,2.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
16,71,1.0,1.0,0.0,8,51,1.0,1.0,0,0.0,1.0,0.0,0.0,2,0.0,2.0,2.0,1.0,D
7,82,2.0,2.0,1.0,8,56,1.0,1.0,0,0.0,1.0,1.0,0.0,2,0.0,0.0,2.0,0.0,D
17,76,1.0,2.0,0.0,7,87,2.0,1.0,1,1.0,2.0,0.0,2.0,4,0.0,0.0,0.0,1.0,D
15,98,0.0,1.0,1.0,8,71,0.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
21,65,0.0,1.0,0.0,9,56,2.0,1.0,1,1.0,1.0,0.0,2.0,5,0.0,0.0,1.0,0.0,D
22,99,1.0,0.0,1.0,8,87,0.0,1.0,1,1.0,1.0,1.0,1.0,4,0.0,0.0,1.0,1.0,C
31,69,2.0,0.0,1.0,7,60,1.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,2.0,0.0,1.0,D
26,91,2.0,1.0,1.0,7,79,1.0,1.0,1,0.0,1.0,1.0,1.0,5,0.0,0.0,0.0,1.0,C
17,74,1.0,1.0,1.0,8,87,1.0,1.0,4,0.0,0.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
15,66,0.0,2.0,0.0,6,80,1.0,0.0,1,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,D
23,94,0.0,1.0,0.0,8,100,1.0,0.0,0,0.0,1.0,0.0,1.0,3,0.0,2.0,0.0,0.0,D
12,72,1.0,0.0,1.0,6,72,2.0,1.0,2,0.0,2.0,1.0,0.0,2,0.0,0.0,1.0,1.0,D
31,86,2.0,2.0,1.0,6,66,1.0,1.0,3,1.0,1.0,0.0,2.0,3,0.0,1.0,1.0,0.0,C
27,83,2.0,0.0,0.0,5,60,1.0,1.0,0,2.0,0.0,0.0,1.0,2,0.0,1.0,1.0,1.0,D
17,79,1.0,0.0,1.0,6,75,0.0,1.0,1,1.0,2.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
28,89,1.0,2.0,1.0,10,97,2.0,1.0,3,1.0,0.0,0.0,0.0,6,0.0,0.0,0.0,1.0,C
19,64,0.0,1.0,0.0,6,99,1.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,0.0,D
27,87,1.0,1.0,0.0,8,77,1.0,1.0,1,0.0,2.0,0.0,1.0,4,0.0,0.0,1.0,0.0,C
10,96,2.0,2.0,0.0,6,80,1.0,0.0,0,1.0,1.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
16,62,1.0,1.0,1.0,7,79,0.0,1.0,2,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
20,89,1.0,1.0,1.0,4,58,1.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,0.0,2.0,1.0,D
17,77,0.0,2.0,1.0,5,53,1.0,1.0,2,2.0,1.0,0.0,1.0,3,0.0,1.0,0.0,0.0,B
24,76,0.0,2.0,0.0,6,72,2.0,1.0,3,1.0,2.0,0.0,1.0,3,1.0,0.0,1.0,1.0,D
14,65,2.0,1.0,0.0,5,59,0.0,1.0,1,2.0,1.0,0.0,2.0,4,0.0,2.0,2.0,0.0,D
19,80,1.0,1.0,0.0,7,94,1.0,1.0,0,1.0,0.0,0.0,1.0,3,0.0,1.0,1.0,1.0,D
23,79,1.0,1.0,0.0,5,81,1.0,1.0,1,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,1.0,D
24,91,1.0,1.0,0.0,7,52,0.0,1.0,0,2.0,2.0,0.0,1.0,4,0.0,1.0,0.0,0.0,D
13,70,2.0,2.0,0.0,6,81,1.0,1.0,2,1.0,0.0,0.0,2.0,2,0.0,2.0,0.0,0.0,D
11,79,1.0,1.0,1.0,7,81,1.0,1.0,1,2.0,1.0,0.0,1.0,2,0.0,0.0,1.0,0.0,D
28,100,2.0,0.0,1.0,6,72,1.0,1.0,1,0.0,1.0,0.0,0.0,2,0.0,2.0,0.0,1.0,C
22,87,0.0,1.0,0.0,8,83,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,1.0,2.0,0.0,D
16,94,1.0,1.0,0.0,9,93,0.0,1.0,1,0.0,1.0,0.0,0.0,4,0.0,2.0,0.0,1.0,D
29,77,2.0,0.0,1.0,8,88,0.0,1.0,0,1.0,2.0,0.0,2.0,4,0.0,1.0,1.0,0.0,C
27,62,1.0,2.0,1.0,5,63,0.0,1.0,4,2.0,1.0,0.0,0.0,4,0.0,0.0,0.0,1.0,D
20,65,1.0,0.0,0.0,6,74,0.0,1.0,0,1.0,1.0,1.0,2.0,3,0.0,1.0,1.0,0.0,D
32,68,1.0,0.0,0.0,8,97,2.0,1.0,1,0.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
31,76,1.0,2.0,1.0,9,91,1.0,1.0,1,0.0,1.0,1.0,1.0,4,0.0,2.0,0.0,0.0,C
19,94,0.0,1.0,0.0,8,51,1.0,1.0,3,1.0,0.0,1.0,2.0,5,0.0,2.0,0.0,0.0,D
26,74,0.0,0.0,0.0,5,89,0.0,1.0,3,2.0,2.0,1.0,0.0,2,0.0,0.0,0.0,0.0,D
24,86,2.0,2.0,0.0,6,59,1.0,1.0,1,0.0,1.0,0.0,2.0,3,0.0,0.0,1.0,1.0,C
28,88,2.0,1.0,0.0,8,79,1.0,1.0,0,1.0,1.0,0.0,2.0,3,0.0,0.0,2.0,0.0,C
14,83,1.0,1.0,1.0,7,90,1.0,1.0,0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,1.0,D
